author_id,nome,primeiro_nome,genero,proporcao,prop_feminina_ibge,freq_ibge,motivo,paises,obras
A5108828698,Mercedes M. Santos,MERCEDES,FEMININO,0.9928,0.9928,22257,IBGE,AR,2
A5085595277,Colin Southwell,COLIN,MASCULINO,1.0000,0.0000,72,IBGE,AU,1
A5090517214,Iain J. Staniland,IAIN,INDEFINIDO,,,0,nome ausente do IBGE,GB,2
A5040045427,Akinori Takahashi,AKINORI,MASCULINO,1.0000,0.0000,29,IBGE,JP,2
A5010899081,Arnaud Tarroux,ARNAUD,MASCULINO,1.0000,0.0000,226,IBGE,NO,1
A5110439317,Wayne Z. Trivelpiece,WAYNE,INDEFINIDO,0.7307,0.2693,609,nome ambíguo no IBGE,US,2
A5083598605,Ewan D. Wakefield,EWAN,INDEFINIDO,,,0,nome ausente do IBGE,CV;GB,2
A5002019741,Henri Weimerskirch,HENRI,MASCULINO,0.9873,0.0127,4164,IBGE,FR,3
A5076976044,Barbara C. Wienecke,BARBARA,FEMININO,0.9963,0.9963,171342,IBGE,AU,5
A5058653279,José Carlos Xavier,JOSE,MASCULINO,0.9962,0.0038,5754529,IBGE,GB;PT,5
A5080267680,Simon J. Wotherspoon,SIMON,MASCULINO,0.9573,0.0427,1946,IBGE,AU,1
A5038548311,Ian David Jonsen,IAN,MASCULINO,0.9874,0.0126,36056,IBGE,AU,4
A5108709453,Ben Raymond,BEN,MASCULINO,1.0000,0.0000,1122,IBGE,AU,1
A5072954955,Rafael A. Magris,RAFAEL,MASCULINO,0.9916,0.0084,821638,IBGE,AU;BR;CA,25
A5004995990,Tommaso Giarrizzo,TOMMASO,MASCULINO,1.0000,0.0000,76,IBGE,BR;FR;US,73
A5057368036,Jan‐Gunnar Winther,JANGUNNAR,INDEFINIDO,,,0,nome ausente do IBGE,NO,1
A5000330733,Minhan Dai,MINHAN,INDEFINIDO,,,0,nome ausente do IBGE,CN,3
A5076884689,Therese Rist,THERESE,FEMININO,1.0000,1.0000,44,IBGE,NO,1
A5055029157,Alf Håkon Hoel,ALF,MASCULINO,1.0000,0.0000,107,IBGE,NO,1
A5028719243,Yangfan Li,YANGFAN,INDEFINIDO,,,0,nome ausente do IBGE,CN,1
A5090487910,Amy Trice,AMY,FEMININO,0.9162,0.9162,346,IBGE,US,1
A5035186771,Karyn Morrissey,KARYN,FEMININO,1.0000,1.0000,448,IBGE,DK;GB,2
A5060360543,Marie Antonette Juinio‐Meñez,MARIE,FEMININO,1.0000,1.0000,2364,IBGE,PH,1
A5070624341,Leanne Fernandes,LEANNE,FEMININO,1.0000,1.0000,88,IBGE,AU;FJ,1
A5022794496,S. Unger,,INDEFINIDO,,,0,nome abreviado,DE,1
A5032892830,Fábio Rúbio Scarano,FABIO,MASCULINO,0.9956,0.0044,547965,IBGE,BR,3
A5045474177,Sandra R. Whitehouse,SANDRA,FEMININO,0.9976,0.9976,480379,IBGE,US,1
A5046953441,Ana M. M. Sequeira,ANA,FEMININO,0.9967,0.9967,3089858,IBGE,AU;US,10
A5088159336,Jorge P. Rodríguez,JORGE,MASCULINO,0.9970,0.0030,465949,IBGE,ES,3
A5025967818,Victor M. Eguı́luz,VICTOR,MASCULINO,0.9923,0.0077,242154,IBGE,ES,4
A5087701950,DAVID W. SIMS,DAVID,MASCULINO,0.9934,0.0066,174957,IBGE,GB,7
A5001729282,Juan Fernández-Gracia,JUAN,MASCULINO,0.9903,0.0097,45735,IBGE,ES,2
A5090035763,Luciana C. Ferreira,LUCIANA,FEMININO,0.9962,0.9962,431401,IBGE,AU,6
A5015744219,Graeme C. Hays,GRAEME,INDEFINIDO,,,0,nome ausente do IBGE,AU;US,7
A5030500452,Michelle RaNae Heupel,MICHELLE,FEMININO,0.9952,0.9952,32586,IBGE,AU,6
A5029873576,Mark G. Meekan,MARK,MASCULINO,0.9823,0.0177,1409,IBGE,AU,6
A5047843296,Allen M. Aven,ALLEN,INDEFINIDO,0.7667,0.2333,570,nome ambíguo no IBGE,US,1
A5063485407,Frédéric Bailleul,FREDERIC,MASCULINO,1.0000,0.0000,342,IBGE,AU,3
A5018419092,Alastair M. M. Baylis,ALASTAIR,INDEFINIDO,,,0,nome ausente do IBGE,FK,6
A5051333159,Michael L. Berumen,MICHAEL,MASCULINO,0.9918,0.0082,66277,IBGE,SA,12
A5083624621,Camrin D. Braun,CAMRIN,INDEFINIDO,,,0,nome ausente do IBGE,US,7
A5055924737,Jennifer M. Burns,JENNIFER,FEMININO,0.9919,0.9919,26557,IBGE,US,2
A5047443632,Michael Julian Caley,MICHAEL,MASCULINO,0.9918,0.0082,66277,IBGE,AU,1
A5084047258,Rose Campbell,ROSE,FEMININO,0.9927,0.9927,48516,IBGE,AU,1
A5064675225,Ruth H. Carmichael,RUTH,FEMININO,0.9959,0.9959,45062,IBGE,US,3
A5014389821,Éric Clua,ERIC,MASCULINO,0.9887,0.0113,72579,IBGE,FR;PF,5
A5024600657,Luke D. Einoder,LUKE,MASCULINO,1.0000,0.0000,118,IBGE,AU,1
A5053958633,John Gunn,JOHN,MASCULINO,0.9956,0.0044,19753,IBGE,AU,1
A5112355177,Derek J. Hamer,DEREK,MASCULINO,1.0000,0.0000,1017,IBGE,AU,1
A5005258440,Neil Hammerschlag,NEIL,MASCULINO,0.9201,0.0799,763,IBGE,BR;US,12
A5108432915,Mary Hammill,MARY,FEMININO,0.9965,0.9965,16857,IBGE,CA,1
A5010228015,Nicolas E. Humphries,NICOLAS,MASCULINO,0.9864,0.0136,112589,IBGE,GB;US,5
A5064096631,Alice I. Mackay,ALICE,FEMININO,0.9957,0.9957,192260,IBGE,AU,2
A5059880543,Elizabeth A. McHuron,ELIZABETH,FEMININO,0.9980,0.9980,54611,IBGE,US,1
A5062305050,J. Douglas McKenzie,,INDEFINIDO,,,0,nome abreviado,AU,1
A5066523086,Lachlan McLeay,LACHLAN,INDEFINIDO,,,0,nome ausente do IBGE,AU,1
A5001588690,Kerrie Lee Mengersen,KERRIE,INDEFINIDO,,,0,nome ausente do IBGE,AU,1
A5041879466,Mônica M. C. Muelbert,MONICA,FEMININO,0.9970,0.9970,203930,IBGE,AU;BR,10
A5069417538,Anthony M. Pagano,ANTHONY,MASCULINO,0.9918,0.0082,6222,IBGE,US,1
A5110183548,Brad Page,BRAD,MASCULINO,1.0000,0.0000,97,IBGE,AU,1
A5003873641,Nuno C. Queiroz,NUNO,MASCULINO,1.0000,0.0000,1386,IBGE,GB;PT,10
A5023071621,Patrick W. Robinson,PATRICK,MASCULINO,0.9909,0.0091,49456,IBGE,US,1
A5018527707,Scott A. Shaffer,SCOTT,MASCULINO,1.0000,0.0000,103,IBGE,US,1
A5109424175,Mahmood Shivji,MAHMOOD,INDEFINIDO,,,0,nome ausente do IBGE,US,1
A5009895846,Gregory B. Skomal,GREGORY,MASCULINO,1.0000,0.0000,3203,IBGE,US,3
A5002254088,Simon R. Thorrold,SIMON,MASCULINO,0.9573,0.0427,1946,IBGE,US,2
A5031438791,Stella Villegas‐Amtmann,STELLA,FEMININO,1.0000,1.0000,6051,IBGE,US,1
A5109392444,Madison T Weise,MADISON,MASCULINO,1.0000,0.0000,795,IBGE,US,1
A5020743541,Randall S. Wells,RANDALL,MASCULINO,1.0000,0.0000,59,IBGE,US,2
A5042336328,Bradley M. Wetherbee,BRADLEY,MASCULINO,1.0000,0.0000,87,IBGE,AU;US,3
A5040009753,Annelise Wiebkin,ANNELISE,FEMININO,1.0000,1.0000,824,IBGE,AU,1
A5052613508,Michele Thums,MICHELE,FEMININO,0.9927,0.9927,202003,IBGE,AU,5
A5101546315,Maria Christina Barbosa de Araújo,MARIA,FEMININO,0.9966,0.9966,11734129,IBGE,BR,6
A5046991414,Bárbara C. Franco,BARBARA,FEMININO,0.9963,0.9963,171342,IBGE,AR,2
A5067160209,Omar Defeo,OMAR,MASCULINO,0.9908,0.0092,8564,IBGE,UY,16
A5006062835,Alberto Ricardo Piola,ALBERTO,MASCULINO,0.9969,0.0031,108359,IBGE,AR,13
A5034508286,Marcelo Barreiro,MARCELO,MASCULINO,0.9955,0.0045,693215,IBGE,UY,2
A5034514768,Hu Yang,HU,INDEFINIDO,,,0,nome ausente do IBGE,CN;DE,2
A5064425635,Leonardo E. Ortega,LEONARDO,MASCULINO,0.9939,0.0061,547601,IBGE,UY,8
A5088909603,Ignacio Gianelli,IGNACIO,MASCULINO,1.0000,0.0000,1551,IBGE,ES;FR;UY,5
A5081624103,Jorge Pablo Castello,JORGE,MASCULINO,0.9970,0.0030,465949,IBGE,BR,2
A5088247879,Carolina Susana Vera,CAROLINA,FEMININO,0.9962,0.9962,191221,IBGE,AR,2
A5018239899,Claudio C. Buratti,CLAUDIO,MASCULINO,0.9954,0.0046,352031,IBGE,AR,2
A5113599220,Marcelo Pájaro,MARCELO,MASCULINO,0.9955,0.0045,693215,IBGE,AR,1
A5073069111,Luciano Ponzi Pezzi,LUCIANO,MASCULINO,0.9933,0.0067,337492,IBGE,BR;ZA,33
A5055945190,Osmar O. Möller,OSMAR,MASCULINO,0.9969,0.0031,103032,IBGE,BR,25
A5057260092,Phillipe M. Rosado,PHILLIPE,MASCULINO,1.0000,0.0000,754,IBGE,BR;US,3
A5019684223,Deborah Catharine de Assis Leite,DEBORAH,FEMININO,0.9973,0.9973,10381,IBGE,BR,5
A5017748936,Gustavo Duarte,GUSTAVO,MASCULINO,0.9928,0.0072,541480,IBGE,BR;SA,8
A5010744638,Ricardo M. Chaloub,RICARDO,MASCULINO,0.9960,0.0040,469703,IBGE,BR,2
A5086222406,Guillaume Jospin,GUILLAUME,MASCULINO,1.0000,0.0000,28,IBGE,US,1
A5024421285,Ulisses Nunes da Rocha,ULISSES,MASCULINO,0.9946,0.0054,19603,IBGE,DE,3
A5091156613,J. Saraiva,,INDEFINIDO,,,0,nome abreviado,DE,1
A5053275462,Francisco Dini‐Andreote,FRANCISCO,MASCULINO,0.9961,0.0039,1772197,IBGE,NL;US,4
A5059066311,Jonathan A. Eisen,JONATHAN,MASCULINO,0.9927,0.0073,57677,IBGE,BR;US,5
A5021816680,David G. Bourne,DAVID,MASCULINO,0.9934,0.0066,174957,IBGE,AU,3
A5065150061,Raquel Silva Peixoto,RAQUEL,FEMININO,0.9937,0.9937,286415,IBGE,BR;CZ;SA;US,19
A5002022556,M. Aaron MacNeil,,INDEFINIDO,,,0,nome abreviado,CA,4
A5059851466,Demian D. Chapman,DEMIAN,MASCULINO,1.0000,0.0000,326,IBGE,US,7
A5056604056,Michael R. Heithaus,MICHAEL,MASCULINO,0.9918,0.0082,66277,IBGE,US,6
A5052896901,Euan Sinclair Harvey,EUAN,INDEFINIDO,,,0,nome ausente do IBGE,AU,6
A5066900872,Jordan S. Goetze,JORDAN,MASCULINO,0.9874,0.0126,8311,IBGE,AU;US,4
A5019748725,Jérémy J. Kiszka,JEREMY,MASCULINO,1.0000,0.0000,101,IBGE,US,7
A5049735088,Mark E. Bond,MARK,MASCULINO,0.9823,0.0177,1409,IBGE,US,5
A5004079611,Leanne M. Currey‐Randall,LEANNE,FEMININO,1.0000,1.0000,88,IBGE,AU,2
A5040443326,Conrad W. Speed,CONRAD,MASCULINO,1.0000,0.0000,98,IBGE,AU,2
A5032101752,C. Samantha Sherman,,INDEFINIDO,,,0,nome abreviado,AU;CA,8
A5086976250,Matthew J. Rees,MATTHEW,MASCULINO,1.0000,0.0000,153,IBGE,AU,2
A5058867480,Vinay Udyawer,VINAY,INDEFINIDO,,,0,nome ausente do IBGE,AU,3
A5011699105,Kathryn I. Flowers,KATHRYN,FEMININO,1.0000,1.0000,201,IBGE,US,2
A5088387847,Gina M. Clementi,GINA,FEMININO,0.9957,0.9957,4702,IBGE,US,2
A5033887631,Jasmine Valentin-Albanese,JASMINE,FEMININO,1.0000,1.0000,1451,IBGE,US,1
A5030469288,Taylor Gorham,TAYLOR,MASCULINO,0.9866,0.0134,2546,IBGE,CA,1
A5054437766,M. Shiham Adam,,INDEFINIDO,,,0,nome abreviado,MV,1
A5084234375,Khadeeja Ali,KHADEEJA,INDEFINIDO,,,0,nome ausente do IBGE,MV;US,1
A5070420677,Fabián Pina-Amargós,FABIAN,INDEFINIDO,0.8648,0.1352,2618,nome ambíguo no IBGE,CU,2
A5091797033,Jorge A. Angulo‐Valdés,JORGE,MASCULINO,0.9970,0.0030,465949,IBGE,CU;US,1
A5061712390,Jacob Asher,JACOB,MASCULINO,1.0000,0.0000,3751,IBGE,SD;US,2
A5031528466,Laura García Barcia,LAURA,FEMININO,0.9967,0.9967,210549,IBGE,US,3
A5022578633,Océane Beaufort,OCEANE,FEMININO,1.0000,1.0000,27,IBGE,GP,2
A5042950524,Cecilie Benjamin,CECILIE,INDEFINIDO,,,0,nome ausente do IBGE,,1
A5042359572,Anthony T.F. Bernard,ANTHONY,MASCULINO,0.9918,0.0082,6222,IBGE,ZA,4
A5070915891,Stacy L. Bierwagen,STACY,FEMININO,1.0000,1.0000,222,IBGE,AU,2
A5069158692,Erika Bonnema,ERIKA,FEMININO,0.9959,0.9959,63167,IBGE,US,1
A5073694772,Rosalind M. K. Bown,ROSALIND,FEMININO,1.0000,1.0000,21,IBGE,LK,1
A5006156806,Darcy Bradley,DARCY,INDEFINIDO,0.5069,0.4931,8736,nome ambíguo no IBGE,US,1
A5113677716,Edd Brooks,EDD,INDEFINIDO,,,0,nome ausente do IBGE,BS,1
A5082890259,Judith Brown,JUDITH,FEMININO,0.9957,0.9957,6506,IBGE,FK;GB;QA,4
A5021605346,Dayne Buddo,DAYNE,FEMININO,1.0000,1.0000,2165,IBGE,JM;US,2
A5006117162,Patrick J. Burke,PATRICK,MASCULINO,0.9909,0.0091,49456,IBGE,AU,1
A5086763067,Camila Cáceres,CAMILA,FEMININO,0.9964,0.9964,471559,IBGE,US,2
A5085933467,Diego Cardeñosa,DIEGO,MASCULINO,0.9942,0.0058,424428,IBGE,US,3
A5081672511,Jeffrey C. Carrier,JEFFREY,MASCULINO,1.0000,0.0000,314,IBGE,US,1
A5088827087,Jennifer E. Caselle,JENNIFER,FEMININO,0.9919,0.9919,26557,IBGE,US,2
A5029427521,Venkatesh Charloo,VENKATESH,INDEFINIDO,,,0,nome ausente do IBGE,FR;IN,2
A5037061800,Thomas Claverie,THOMAS,MASCULINO,0.9926,0.0074,13494,IBGE,FR,1
A5047975781,Jesse E. M. Cochran,JESSE,MASCULINO,0.9708,0.0292,21849,IBGE,SA,8
A5087011078,Neil D. Cook,NEIL,MASCULINO,0.9201,0.0799,763,IBGE,GB,2
A5077893350,Jessica E. Cramp,JESSICA,FEMININO,0.9960,0.9960,458284,IBGE,AU;CK,1
A5026888663,Brooke M. D’Alberto,BROOKE,INDEFINIDO,,,0,nome ausente do IBGE,AU,2
A5086310297,Martin de Graaf,MARTIN,MASCULINO,0.9910,0.0090,5759,IBGE,NL,2
A5087496171,Mareike Dornhege,MAREIKE,INDEFINIDO,,,0,nome ausente do IBGE,JP,1
A5112853679,Andy Estep,ANDY,INDEFINIDO,0.5808,0.4192,334,nome ambíguo no IBGE,US,1
A5076923485,Lanya Fanovich,LANYA,INDEFINIDO,,,0,nome ausente do IBGE,,2
A5004789455,Naomi F. Farabaugh,NAOMI,FEMININO,0.9682,0.9682,1763,IBGE,US,2
A5059782311,Anna L. Flam,ANNA,FEMININO,0.9967,0.9967,55609,IBGE,US,2
A5047610788,Camilla Floros,CAMILLA,FEMININO,0.9968,0.9968,10455,IBGE,ZA,2
A5032588885,Virginia Fourqurean,VIRGINIA,FEMININO,0.9974,0.9974,38521,IBGE,US,2
A5084952958,Ricardo Clapis Garla,RICARDO,MASCULINO,0.9960,0.0040,469703,IBGE,BR;SA,15
A5042949929,Kirk Gastrich,KIRK,MASCULINO,1.0000,0.0000,186,IBGE,US,2
A5009804038,Lachlan George,LACHLAN,INDEFINIDO,,,0,nome ausente do IBGE,AU,2
A5009058645,Rory Graham,RORY,MASCULINO,1.0000,0.0000,47,IBGE,,2
A5026137241,Tristan L. Guttridge,TRISTAN,MASCULINO,1.0000,0.0000,52,IBGE,BS;US,2
A5076070556,Royale S. Hardenstine,ROYALE,INDEFINIDO,,,0,nome ausente do IBGE,SA;SD,4
A5019308545,Stephen M. Heck,STEPHEN,MASCULINO,1.0000,0.0000,250,IBGE,US,2
A5041238092,Aaron C. Henderson,AARON,MASCULINO,1.0000,0.0000,676,IBGE,AE;US,2
A5000190168,Heidi Hertler,HEIDI,FEMININO,0.9514,0.9514,865,IBGE,US,2
A5031386126,Robert E. Hueter,ROBERT,MASCULINO,0.9924,0.0076,38733,IBGE,US,3
A5060608240,Mohini Johnson,MOHINI,INDEFINIDO,,,0,nome ausente do IBGE,GB,2
A5087886468,Stacy D. Jupiter,STACY,FEMININO,1.0000,1.0000,222,IBGE,FJ;GB,3
A5061247829,Devanshi Kasana,DEVANSHI,INDEFINIDO,,,0,nome ausente do IBGE,US,2
A5006534782,Steven Thomas Kessel,STEVEN,MASCULINO,1.0000,0.0000,626,IBGE,US,2
A5061801420,Benedict Kiilu,BENEDICT,INDEFINIDO,,,0,nome ausente do IBGE,KE,2
A5042666097,Taratu Kirata,TARATU,INDEFINIDO,,,0,nome ausente do IBGE,KI,1
A5066151994,Baraka L. Kuguru,BARAKA,INDEFINIDO,,,0,nome ausente do IBGE,TZ,4
A5022631082,Fabian Kyne,FABIAN,INDEFINIDO,0.8648,0.1352,2618,nome ambíguo no IBGE,JM,2
A5086603611,Tim J Langlois,TIM,MASCULINO,1.0000,0.0000,123,IBGE,AU,6
A5044538537,Elodie J. I. Lédée,ELODIE,FEMININO,1.0000,1.0000,22,IBGE,AU;CA,2
A5052508555,Steven J. Lindfield,STEVEN,MASCULINO,1.0000,0.0000,626,IBGE,AU;PW,4
A5063302392,Andrea Luna‐Acosta,ANDREA,FEMININO,0.9935,0.9935,176094,IBGE,CO,1
A5075242622,JQ Maggs,JQ,INDEFINIDO,,,0,nome ausente do IBGE,NZ,2
A5009592613,B. Mabel Manjaji‐Matsumoto,,INDEFINIDO,,,0,nome abreviado,MY,2
A5062122821,Philip Matich,PHILIP,MASCULINO,1.0000,0.0000,702,IBGE,US,2
A5086138801,Erin McCombs,ERIN,INDEFINIDO,0.7319,0.7319,138,nome ambíguo no IBGE,US,2
A5069909768,Dianne McLean,DIANNE,FEMININO,1.0000,1.0000,268,IBGE,AU,2
A5036843735,Llewelyn Meggs,LLEWELYN,INDEFINIDO,,,0,nome ausente do IBGE,US,2
A5050810729,Stephen K. Moore,STEPHEN,MASCULINO,1.0000,0.0000,250,IBGE,,1
A5048209445,Sushmita Mukherji,SUSHMITA,INDEFINIDO,,,0,nome ausente do IBGE,AU,2
A5017214786,Ryan Murray,RYAN,MASCULINO,0.9885,0.0115,34333,IBGE,IE;PH,2
A5052570808,Muslimin Kaimuddin,MUSLIMIN,INDEFINIDO,,,0,nome ausente do IBGE,GB;ID,2
A5041995930,Stephen J. Newman,STEPHEN,MASCULINO,1.0000,0.0000,250,IBGE,AU,2
A5069461087,Josep Nogués,JOSEP,MASCULINO,1.0000,0.0000,273,IBGE,SC,1
A5076663359,Clay Obota,CLAY,INDEFINIDO,0.8903,0.1097,310,nome ambíguo no IBGE,KE,1
A5089917331,Owen R. O’Shea,OWEN,MASCULINO,1.0000,0.0000,24,IBGE,BS,3
A5066006168,Kennedy Edeye Osuka,KENNEDY,MASCULINO,0.9871,0.0129,7512,IBGE,GB;KE,5
A5034910630,Yannis P. Papastamatiou,YANNIS,MASCULINO,1.0000,0.0000,28,IBGE,US,2
A5037044485,Nishan Perera,NISHAN,INDEFINIDO,,,0,nome ausente do IBGE,LK,2
A5059952758,Bradley J. Peterson,BRADLEY,MASCULINO,1.0000,0.0000,87,IBGE,US,2
A5016273651,Alessandro Ponzo,ALESSANDRO,MASCULINO,0.9881,0.0119,150491,IBGE,PH,2
A5074377081,Andhika Prima Prasetyo,ANDHIKA,INDEFINIDO,,,0,nome ausente do IBGE,ID,2
A5029032681,Samuel Chaffron,SAMUEL,MASCULINO,0.9925,0.0075,293243,IBGE,FR,4
A5063824632,Erwan Delage,ERWAN,INDEFINIDO,,,0,nome ausente do IBGE,FR,1
A5065154315,Marko Budinich,MARKO,MASCULINO,1.0000,0.0000,149,IBGE,FR,1
A5050685520,Damien Vintache,DAMIEN,MASCULINO,1.0000,0.0000,54,IBGE,FR,1
A5080540002,Nicolas Henry,NICOLAS,MASCULINO,0.9864,0.0136,112589,IBGE,FR,2
A5051003852,Charlotte Nef,CHARLOTTE,FEMININO,1.0000,1.0000,182,IBGE,FR,1
A5003240787,Mathieu Ardyna,MATHIEU,MASCULINO,1.0000,0.0000,32,IBGE,FR;US,1
A5009468477,Ahmed A. Zayed,AHMED,MASCULINO,1.0000,0.0000,205,IBGE,US,1
A5052739673,Pedro C. Junger,PEDRO,MASCULINO,0.9950,0.0050,1219605,IBGE,BR,7
A5013040624,Pierre E. Galand,PIERRE,MASCULINO,0.9937,0.0063,6179,IBGE,FR,2
A5018510946,Connie Lovejoy,CONNIE,FEMININO,1.0000,1.0000,35,IBGE,CA,2
A5068955023,Alison E. Murray,ALISON,MASCULINO,0.9895,0.0105,72950,IBGE,US,1
A5025626166,Hugo Sarmento,HUGO,MASCULINO,0.9946,0.0054,101231,IBGE,BR,17
sem-id:W3195791820:13,Tara Oceans coordinators,TARA,FEMININO,1.0000,1.0000,81,IBGE,ES,1
A5005715181,Silvia G. Acinas,SILVIA,FEMININO,0.9971,0.9971,204496,IBGE,CA;ES;FR,4
A5026858016,Marcel Babin,MARCEL,MASCULINO,0.9915,0.0085,20703,IBGE,CA;FR;IT,2
A5075674233,Daniele Iudicone,DANIELE,FEMININO,0.9919,0.9919,253521,IBGE,FR;IT,6
A5028123239,Olivier Jaillon,OLIVIER,MASCULINO,1.0000,0.0000,527,IBGE,FR,7
A5107839354,Eric Karsenti,ERIC,MASCULINO,0.9887,0.0113,72579,IBGE,FR,1
A5104683284,Patrick Wincker,PATRICK,MASCULINO,0.9909,0.0091,49456,IBGE,FR;US,1
A5044652749,Lee Karp‐Boss,LEE,INDEFINIDO,0.7092,0.2908,815,nome ambíguo no IBGE,US,3
A5006019718,Matthew B. Sullivan,MATTHEW,MASCULINO,1.0000,0.0000,153,IBGE,FR;US,1
A5051476078,Colomban de Vargas,COLOMBAN,INDEFINIDO,,,0,nome ausente do IBGE,FR,6
A5085204682,Damien Eveillard,DAMIEN,MASCULINO,1.0000,0.0000,54,IBGE,FR,3
A5080057121,Sean Maxwell,SEAN,MASCULINO,1.0000,0.0000,335,IBGE,AU,1
A5015251132,Victor Cazalis,VICTOR,MASCULINO,0.9923,0.0077,242154,IBGE,FR,1
A5074876720,Nigel Dudley,NIGEL,MASCULINO,1.0000,0.0000,148,IBGE,AU;GB,1
A5009997834,Michael P. Hoffmann,MICHAEL,MASCULINO,0.9918,0.0082,66277,IBGE,GB,1
A5013616559,Ana S. L. Rodrigues,ANA,FEMININO,0.9967,0.9967,3089858,IBGE,FR,2
A5009034028,Sue Stolton,SUE,FEMININO,1.0000,1.0000,633,IBGE,GB,1
A5034753846,Piero Visconti,PIERO,MASCULINO,1.0000,0.0000,744,IBGE,AT;GB,1
A5059455803,Stephen J. Woodley,STEPHEN,MASCULINO,1.0000,0.0000,250,IBGE,CH,2
A5015254746,Naomi Kingston,NAOMI,FEMININO,0.9682,0.9682,1763,IBGE,GB,2
A5003854436,Edward Lewis,EDWARD,MASCULINO,1.0000,0.0000,1790,IBGE,GB,1
A5033812756,Martine Maron,MARTINE,INDEFINIDO,0.6066,0.6066,122,nome ambíguo no IBGE,AU,1
A5087570643,Bernardo B. N. Strassburg,BERNARDO,MASCULINO,0.9939,0.0061,56893,IBGE,BR,3
A5075887268,Amelia S. Wenger,AMELIA,FEMININO,0.9973,0.9973,56282,IBGE,AU;US,1
A5113919043,Harry D. Jonas,HARRY,MASCULINO,1.0000,0.0000,1231,IBGE,CH;MY,1
A5014229868,Oscar Venter,OSCAR,MASCULINO,0.9975,0.0025,37767,IBGE,CA,2
A5003271212,James E. M. Watson,JAMES,MASCULINO,0.9873,0.0127,19935,IBGE,AU;US,2
A5046709199,Robert R. Twilley,ROBERT,MASCULINO,0.9924,0.0076,38733,IBGE,US,8
A5029054652,André Rovai,ANDRE,MASCULINO,0.9917,0.0083,583808,IBGE,BR;US,12
A5036344755,Pablo Riul,PABLO,MASCULINO,0.9931,0.0069,133420,IBGE,BR,9
A5030383547,Nathalia Vieira Porphirio Veríssimo,NATHALIA,FEMININO,0.9963,0.9963,50108,IBGE,BR,1
A5072602554,Cassamo Usemane Mussagy,CASSAMO,INDEFINIDO,,,0,nome ausente do IBGE,BR,1
A5003920556,Ariane Alves Oshiro,ARIANE,FEMININO,0.9956,0.9956,74371,IBGE,BR,1
A5103118988,Carlos Miguel Nóbrega Mendonça,CARLOS,MASCULINO,0.9959,0.0041,1489191,IBGE,BR,1
A5060079414,Valéria C. Santos‐Ebinuma,VALERIA,FEMININO,0.9970,0.9970,184492,IBGE,BR,1
A5041920419,Adalberto Pessoa,ADALBERTO,MASCULINO,0.9969,0.0031,48146,IBGE,BR,7
A5040775103,Ricardo Pinheiro de Souza Oliveira,RICARDO,MASCULINO,0.9960,0.0040,469703,IBGE,BR,2
A5030593761,Jorge F. B. Pereira,JORGE,MASCULINO,0.9970,0.0030,465949,IBGE,BR;PT,1
A5109110338,Steve Groom,STEVE,MASCULINO,1.0000,0.0000,520,IBGE,GB,4
A5050444907,Shubha Sathyendranath,SHUBHA,INDEFINIDO,,,0,nome ausente do IBGE,GB,7
A5074717787,Yai Ban,YAI,INDEFINIDO,,,0,nome ausente do IBGE,CN,1
A5005071723,Stewart Bernard,STEWART,MASCULINO,1.0000,0.0000,61,IBGE,ZA,1
A5074931237,Robert J. W. Brewin,ROBERT,MASCULINO,0.9924,0.0076,38733,IBGE,GB,5
A5078962380,Vanda Brotas,VANDA,FEMININO,0.9975,0.9975,76593,IBGE,GB;PT,10
A5080058824,Carsten Brockmann,CARSTEN,MASCULINO,1.0000,0.0000,24,IBGE,DE,1
A5063311573,Prakash Chauhan,PRAKASH,INDEFINIDO,,,0,nome ausente do IBGE,IN,1
A5078553691,Jong-Kuk Choi,JONG,INDEFINIDO,0.7970,0.2030,133,nome ambíguo no IBGE,KR,1
A5107834710,Andrei Chuprin,ANDREI,MASCULINO,0.9716,0.0284,41751,IBGE,GB,2
A5087828478,Stefano Ciavatta,STEFANO,MASCULINO,0.9880,0.0120,2758,IBGE,FR;GB,4
A5009428799,Paolo P. Cipollini,PAOLO,MASCULINO,0.9796,0.0204,2202,IBGE,GB,1
A5055769454,Craig James Donlon,CRAIG,MASCULINO,1.0000,0.0000,23,IBGE,NL,2
A5072553193,Bryan A. Franz,BRYAN,MASCULINO,0.9906,0.0094,12966,IBGE,US,1
A5037623697,Xianqiang He,XIANQIANG,INDEFINIDO,,,0,nome ausente do IBGE,CN,1
A5102705680,Takafumi Hirata,TAKAFUMI,INDEFINIDO,,,0,nome ausente do IBGE,JP,1
sem-id:W2963959434:16,Tom Jackson,TOM,MASCULINO,1.0000,0.0000,771,IBGE,GB,1
A5000830400,Milton Kampel,MILTON,MASCULINO,0.9979,0.0021,125935,IBGE,BR,34
A5065699711,Hajo Krasemann,HAJO,INDEFINIDO,,,0,nome ausente do IBGE,DE;SK,1
A5080349832,Samantha Lavender,SAMANTHA,FEMININO,0.9971,0.9971,9231,IBGE,CH,2
A5068514646,Silvia Pardo-Martinez,SILVIA,FEMININO,0.9971,0.9971,204496,IBGE,GB,1
A5079456188,Frédéric Mélin,FREDERIC,MASCULINO,1.0000,0.0000,342,IBGE,IT,1
A5105125138,Trevor Platt,TREVOR,MASCULINO,1.0000,0.0000,34,IBGE,GB,3
