author_id,nome,paises,primeiro_nome,obras,genero_ibge,motivo_ibge,genero_wgnd,motivo_wgnd,genero_wgnd_fallback,motivo_wgnd_fallback,detalhe_wgnd
A5085852959,Stuart Paul Corney,AU,STUART,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:F0.00/M1.00
A5065846092,P J Nico de Bruyn,ZA,,4,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,
A5020753946,Karine Delord,FR,KARINE,3,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,FR:F1.00
A5030192209,Sébastien Descamps,NO,SEBASTIEN,3,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5108754536,Mike C. Double,AU,MIKE,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:M1.00
A5035335249,Louise Emmerson,AU,LOUISE,4,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,AU:F0.99/M0.01
A5039814359,Ari S. Friedlaender,US,ARI,10,MASCULINO,IBGE,INDEFINIDO,nome ambíguo na WGND,INDEFINIDO,nome ambíguo na WGND,US:F0.15/M0.85
A5108404818,Nick J. Gales,AU,NICK,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:M1.00
A5050649281,Michael E. Goebel,US,MICHAEL,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.01/M0.99
A5034510787,Kimberly T. Goetz,NZ,KIMBERLY,2,FEMININO,IBGE,INDEFINIDO,nome ausente na WGND para o país,FEMININO,WGND sem país (fallback),
A5079799707,Christophe Guinet,FR,CHRISTOPHE,3,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,FR:M1.00
A5059984907,Simon David Goldsworthy,AU,SIMON,5,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:F0.00/M1.00
A5016236970,Robert G. Harcourt,AU,ROBERT,9,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:F0.00/M1.00
A5062884040,Jefferson T. Hinke,US,JEFFERSON,3,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:M1.00
A5091664986,Kerstin Jerosch,DE,KERSTIN,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,DE:F1.00
A5064980375,Akiko Kato,FR,AKIKO,1,FEMININO,IBGE,INDEFINIDO,nome ausente na WGND para o país,FEMININO,WGND sem país (fallback),
A5109985331,Knowles R Kerry,AU,KNOWLES,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5090083312,Roger Kirkwood,AU,ROGER,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:M1.00
A5053547307,Gerald L. Kooyman,US,GERALD,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.01/M0.99
A5068299092,Kit Maureen Kovacs,NO,KIT,5,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,INDEFINIDO,nome ausente na WGND para o país,
A5109039502,Kieran Lawton,AU,KIERAN,1,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:F0.01/M0.99
A5059285986,Andrew Lowther,AU;NO,ANDREW,6,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:M1.00; NO:M1.00
A5111716481,Christian Lydersen,NO,CHRISTIAN,3,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,NO:M1.00
A5056088049,Phil O’B. Lyver,NZ,PHIL,1,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,NZ:M1.00
A5090991246,Azwianewi Benedict Makhado,ZA,AZWIANEWI,2,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,INDEFINIDO,nome ausente na WGND para o país,
A5113898290,Maria E. I. Márquez,AR,MARIA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,AR:F1.00
A5010810974,Birgitte I. McDonald,US,BIRGITTE,1,INDEFINIDO,nome ausente do IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00
A5004679491,Clive R. McMahon,AU,CLIVE,8,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:M1.00
A5059669240,Dominik André Nachtsheim,DE,DOMINIK,1,INDEFINIDO,nome ambíguo no IBGE,MASCULINO,WGND,MASCULINO,WGND,DE:M1.00
A5021211716,Keith W. Nicholls,GB,KEITH,1,FEMININO,IBGE,MASCULINO,WGND,MASCULINO,WGND,GB:M1.00
A5112514973,Erling Sverre Nordøy,NO,ERLING,1,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,NO:M1.00
A5048333499,Silvia Olmastroni,IT,SILVIA,2,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,IT:F1.00
A5091301621,Richard A. Phillips,GB,RICHARD,6,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,GB:M1.00
A5069179531,Pierre A. Pistorius,ZA,PIERRE,6,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5053380868,Joachim Plötz,DE,JOACHIM,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,DE:M1.00
A5086255661,Norman Ratcliffe,GB,NORMAN,2,INDEFINIDO,nome ambíguo no IBGE,MASCULINO,WGND,MASCULINO,WGND,GB:M1.00
A5023495526,Peter G. Ryan,ZA,PETER,5,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,ZA:M1.00
A5108828698,Mercedes M. Santos,AR,MERCEDES,2,FEMININO,IBGE,INDEFINIDO,nome ausente na WGND para o país,FEMININO,WGND sem país (fallback),
A5085595277,Colin Southwell,AU,COLIN,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:M1.00
A5090517214,Iain J. Staniland,GB,IAIN,2,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,GB:M1.00
A5040045427,Akinori Takahashi,JP,AKINORI,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,JP:M1.00
A5010899081,Arnaud Tarroux,NO,ARNAUD,1,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5110439317,Wayne Z. Trivelpiece,US,WAYNE,2,INDEFINIDO,nome ambíguo no IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
A5083598605,Ewan D. Wakefield,CV;GB,EWAN,2,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,GB:M1.00
A5002019741,Henri Weimerskirch,FR,HENRI,3,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,FR:M1.00
A5076976044,Barbara C. Wienecke,AU,BARBARA,5,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,AU:F1.00/M0.00
A5058653279,José Carlos Xavier,GB;PT,JOSE,5,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,GB:F0.01/M0.99; PT:M1.00
A5080267680,Simon J. Wotherspoon,AU,SIMON,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:F0.00/M1.00
A5038548311,Ian David Jonsen,AU,IAN,4,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:F0.00/M1.00
A5108709453,Ben Raymond,AU,BEN,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:M1.00
A5057368036,Jan‐Gunnar Winther,NO,JANGUNNAR,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5000330733,Minhan Dai,CN,MINHAN,3,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ambíguo na WGND,INDEFINIDO,nome ambíguo na WGND,CN:F0.25/M0.75
A5076884689,Therese Rist,NO,THERESE,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,NO:F1.00
A5055029157,Alf Håkon Hoel,NO,ALF,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,NO:M1.00
A5028719243,Yangfan Li,CN,YANGFAN,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ambíguo na WGND,INDEFINIDO,nome ambíguo na WGND,CN:?0.50/F0.14/M0.36
A5090487910,Amy Trice,US,AMY,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00/M0.00
A5035186771,Karyn Morrissey,DK;GB,KARYN,2,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,GB:F1.00
A5060360543,Marie Antonette Juinio‐Meñez,PH,MARIE,1,FEMININO,IBGE,INDEFINIDO,nome ausente na WGND para o país,FEMININO,WGND sem país (fallback),
A5070624341,Leanne Fernandes,AU;FJ,LEANNE,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,AU:F0.99/M0.01; FJ:F1.00
A5022794496,S. Unger,DE,,1,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,
A5045474177,Sandra R. Whitehouse,US,SANDRA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00/M0.00
A5046953441,Ana M. M. Sequeira,AU;US,ANA,10,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,AU:F0.98/M0.02; US:F0.99/M0.01
A5088159336,Jorge P. Rodríguez,ES,JORGE,3,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,ES:M1.00
A5025967818,Victor M. Eguı́luz,ES,VICTOR,4,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,ES:M1.00
A5087701950,DAVID W. SIMS,GB,DAVID,7,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,GB:M1.00
A5001729282,Juan Fernández-Gracia,ES,JUAN,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,ES:F0.00/M1.00
A5090035763,Luciana C. Ferreira,AU,LUCIANA,6,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,AU:F1.00
A5015744219,Graeme C. Hays,AU;US,GRAEME,7,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:M1.00; US:M1.00
A5030500452,Michelle RaNae Heupel,AU,MICHELLE,6,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,AU:F0.99/M0.01
A5029873576,Mark G. Meekan,AU,MARK,6,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:F0.00/M1.00
A5047843296,Allen M. Aven,US,ALLEN,1,INDEFINIDO,nome ambíguo no IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.01/M0.99
A5063485407,Frédéric Bailleul,AU,FREDERIC,3,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:M1.00
A5018419092,Alastair M. M. Baylis,FK,ALASTAIR,6,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5051333159,Michael L. Berumen,SA,MICHAEL,12,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,INDEFINIDO,nome ambíguo na WGND (sem país),
A5083624621,Camrin D. Braun,US,CAMRIN,7,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ambíguo na WGND,INDEFINIDO,nome ambíguo na WGND,US:F0.19/M0.81
A5055924737,Jennifer M. Burns,US,JENNIFER,2,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00/M0.00
A5047443632,Michael Julian Caley,AU,MICHAEL,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:F0.00/M1.00
A5084047258,Rose Campbell,AU,ROSE,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,AU:F1.00
A5064675225,Ruth H. Carmichael,US,RUTH,3,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00/M0.00
A5014389821,Éric Clua,FR;PF,ERIC,5,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,FR:M1.00
A5024600657,Luke D. Einoder,AU,LUKE,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:M1.00
A5053958633,John Gunn,AU,JOHN,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:M1.00
A5112355177,Derek J. Hamer,AU,DEREK,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:F0.00/M1.00
A5108432915,Mary Hammill,CA,MARY,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,CA:F1.00/M0.00
A5010228015,Nicolas E. Humphries,GB;US,NICOLAS,5,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,GB:M1.00; US:F0.00/M1.00
A5064096631,Alice I. Mackay,AU,ALICE,2,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,AU:F1.00/M0.00
A5059880543,Elizabeth A. McHuron,US,ELIZABETH,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00/M0.00
A5062305050,J. Douglas McKenzie,AU,,1,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,
A5066523086,Lachlan McLeay,AU,LACHLAN,1,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:M1.00
A5001588690,Kerrie Lee Mengersen,AU,KERRIE,1,INDEFINIDO,nome ausente do IBGE,FEMININO,WGND,FEMININO,WGND,AU:F1.00/M0.00
A5069417538,Anthony M. Pagano,US,ANTHONY,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.01/M0.99
A5110183548,Brad Page,AU,BRAD,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:M1.00
A5003873641,Nuno C. Queiroz,GB;PT,NUNO,10,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,GB:M1.00; PT:M1.00
A5023071621,Patrick W. Robinson,US,PATRICK,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
A5018527707,Scott A. Shaffer,US,SCOTT,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
A5109424175,Mahmood Shivji,US,MAHMOOD,1,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,US:M1.00
A5009895846,Gregory B. Skomal,US,GREGORY,3,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
A5002254088,Simon R. Thorrold,US,SIMON,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
A5031438791,Stella Villegas‐Amtmann,US,STELLA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00/M0.00
A5109392444,Madison T Weise,US,MADISON,1,MASCULINO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F0.98/M0.02
A5020743541,Randall S. Wells,US,RANDALL,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.01/M0.99
A5042336328,Bradley M. Wetherbee,AU;US,BRADLEY,3,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:M1.00; US:F0.00/M1.00
A5040009753,Annelise Wiebkin,AU,ANNELISE,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,AU:F1.00
A5052613508,Michele Thums,AU,MICHELE,5,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,AU:F0.90/M0.10
A5046991414,Bárbara C. Franco,AR,BARBARA,2,FEMININO,IBGE,INDEFINIDO,nome ausente na WGND para o país,FEMININO,WGND sem país (fallback),
A5067160209,Omar Defeo,UY,OMAR,16,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5006062835,Alberto Ricardo Piola,AR,ALBERTO,13,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AR:M1.00
A5034508286,Marcelo Barreiro,UY,MARCELO,2,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5034514768,Hu Yang,CN;DE,HU,2,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ambíguo na WGND,INDEFINIDO,nome ambíguo na WGND,CN:?0.50/F0.13/M0.37
A5064425635,Leonardo E. Ortega,UY,LEONARDO,8,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5088909603,Ignacio Gianelli,ES;FR;UY,IGNACIO,5,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,ES:M1.00
A5088247879,Carolina Susana Vera,AR,CAROLINA,2,FEMININO,IBGE,INDEFINIDO,nome ausente na WGND para o país,FEMININO,WGND sem país (fallback),
A5018239899,Claudio C. Buratti,AR,CLAUDIO,2,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5113599220,Marcelo Pájaro,AR,MARCELO,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AR:M1.00
A5086222406,Guillaume Jospin,US,GUILLAUME,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
A5024421285,Ulisses Nunes da Rocha,DE,ULISSES,3,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5091156613,J. Saraiva,DE,,1,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,
A5053275462,Francisco Dini‐Andreote,NL;US,FRANCISCO,4,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.01/M0.99
A5021816680,David G. Bourne,AU,DAVID,3,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:F0.00/M1.00
A5002022556,M. Aaron MacNeil,CA,,4,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,
A5059851466,Demian D. Chapman,US,DEMIAN,7,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.01/M0.99
A5056604056,Michael R. Heithaus,US,MICHAEL,6,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.01/M0.99
A5052896901,Euan Sinclair Harvey,AU,EUAN,6,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:M1.00
A5066900872,Jordan S. Goetze,AU;US,JORDAN,4,MASCULINO,IBGE,INDEFINIDO,nome ambíguo na WGND,INDEFINIDO,nome ambíguo na WGND,AU:F0.15/M0.85; US:F0.27/M0.73
A5019748725,Jérémy J. Kiszka,US,JEREMY,7,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.01/M0.99
A5049735088,Mark E. Bond,US,MARK,5,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
A5004079611,Leanne M. Currey‐Randall,AU,LEANNE,2,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,AU:F0.99/M0.01
A5040443326,Conrad W. Speed,AU,CONRAD,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:M1.00
A5032101752,C. Samantha Sherman,AU;CA,,8,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,
A5086976250,Matthew J. Rees,AU,MATTHEW,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:M1.00
A5058867480,Vinay Udyawer,AU,VINAY,3,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:M1.00
A5011699105,Kathryn I. Flowers,US,KATHRYN,2,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00/M0.00
A5088387847,Gina M. Clementi,US,GINA,2,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00/M0.00
A5033887631,Jasmine Valentin-Albanese,US,JASMINE,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F0.99/M0.01
A5030469288,Taylor Gorham,CA,TAYLOR,1,MASCULINO,IBGE,INDEFINIDO,nome ambíguo na WGND,INDEFINIDO,nome ambíguo na WGND,CA:F0.69/M0.31
A5054437766,M. Shiham Adam,MV,,1,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,
A5084234375,Khadeeja Ali,MV;US,KHADEEJA,1,INDEFINIDO,nome ausente do IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00
A5070420677,Fabián Pina-Amargós,CU,FABIAN,2,INDEFINIDO,nome ambíguo no IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5091797033,Jorge A. Angulo‐Valdés,CU;US,JORGE,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.01/M0.99
A5061712390,Jacob Asher,SD;US,JACOB,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
A5031528466,Laura García Barcia,US,LAURA,3,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00/M0.00
A5022578633,Océane Beaufort,GP,OCEANE,2,FEMININO,IBGE,INDEFINIDO,nome ausente na WGND para o país,FEMININO,WGND sem país (fallback),
A5042359572,Anthony T.F. Bernard,ZA,ANTHONY,4,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,ZA:M1.00
A5070915891,Stacy L. Bierwagen,AU,STACY,2,FEMININO,IBGE,INDEFINIDO,nome ambíguo na WGND,INDEFINIDO,nome ambíguo na WGND,AU:F0.87/M0.13
A5069158692,Erika Bonnema,US,ERIKA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00/M0.00
A5073694772,Rosalind M. K. Bown,LK,ROSALIND,1,FEMININO,IBGE,INDEFINIDO,nome ausente na WGND para o país,FEMININO,WGND sem país (fallback),
A5006156806,Darcy Bradley,US,DARCY,1,INDEFINIDO,nome ambíguo no IBGE,INDEFINIDO,nome ambíguo na WGND,INDEFINIDO,nome ambíguo na WGND,US:F0.89/M0.11
A5113677716,Edd Brooks,BS,EDD,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5082890259,Judith Brown,FK;GB;QA,JUDITH,4,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,GB:F1.00
A5021605346,Dayne Buddo,JM;US,DAYNE,2,FEMININO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.05/M0.95
A5006117162,Patrick J. Burke,AU,PATRICK,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:M1.00
A5086763067,Camila Cáceres,US,CAMILA,2,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00/M0.00
A5085933467,Diego Cardeñosa,US,DIEGO,3,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
A5081672511,Jeffrey C. Carrier,US,JEFFREY,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
A5088827087,Jennifer E. Caselle,US,JENNIFER,2,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00/M0.00
A5029427521,Venkatesh Charloo,FR;IN,VENKATESH,2,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ambíguo na WGND,INDEFINIDO,nome ambíguo na WGND,IN:?0.25/M0.75
A5037061800,Thomas Claverie,FR,THOMAS,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,FR:M1.00
A5047975781,Jesse E. M. Cochran,SA,JESSE,8,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5087011078,Neil D. Cook,GB,NEIL,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,GB:M1.00
A5077893350,Jessica E. Cramp,AU;CK,JESSICA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,AU:F1.00/M0.00
A5026888663,Brooke M. D’Alberto,AU,BROOKE,2,INDEFINIDO,nome ausente do IBGE,FEMININO,WGND,FEMININO,WGND,AU:F0.98/M0.02
A5086310297,Martin de Graaf,NL,MARTIN,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,NL:M1.00
A5087496171,Mareike Dornhege,JP,MAREIKE,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,FEMININO,WGND sem país (fallback),
A5112853679,Andy Estep,US,ANDY,1,INDEFINIDO,nome ambíguo no IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.01/M0.99
A5004789455,Naomi F. Farabaugh,US,NAOMI,2,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00/M0.00
A5059782311,Anna L. Flam,US,ANNA,2,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00/M0.00
A5047610788,Camilla Floros,ZA,CAMILLA,2,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,ZA:F1.00
A5032588885,Virginia Fourqurean,US,VIRGINIA,2,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00/M0.00
A5042949929,Kirk Gastrich,US,KIRK,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
A5009804038,Lachlan George,AU,LACHLAN,2,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:M1.00
A5026137241,Tristan L. Guttridge,BS;US,TRISTAN,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.06/M0.94
A5076070556,Royale S. Hardenstine,SA;SD,ROYALE,4,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,FEMININO,WGND sem país (fallback),
A5019308545,Stephen M. Heck,US,STEPHEN,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
A5041238092,Aaron C. Henderson,AE;US,AARON,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.01/M0.99
A5000190168,Heidi Hertler,US,HEIDI,2,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00/M0.00
A5031386126,Robert E. Hueter,US,ROBERT,3,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
A5060608240,Mohini Johnson,GB,MOHINI,2,INDEFINIDO,nome ausente do IBGE,FEMININO,WGND,FEMININO,WGND,GB:F1.00
A5087886468,Stacy D. Jupiter,FJ;GB,STACY,3,FEMININO,IBGE,INDEFINIDO,nome ambíguo na WGND,INDEFINIDO,nome ambíguo na WGND,FJ:F0.50/M0.50; GB:F0.99/M0.01
A5061247829,Devanshi Kasana,US,DEVANSHI,2,INDEFINIDO,nome ausente do IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00
A5006534782,Steven Thomas Kessel,US,STEVEN,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
A5061801420,Benedict Kiilu,KE,BENEDICT,2,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,KE:M1.00
